brand,column_type,batch_id,test_id,plate_count_N,tailing_factor,resolution_Rs,back_pressure_bar,analyst,instrument,oos_reason,status
Hichrom,NH2,Hic-NH2-B11,T04,11837,1.014,3.94,184.1,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B11,T05,12000,1.2,4.1,175.2,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B11,T06,11799,0.943,3.8,163.7,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B11,T07,11685,1.159,4.05,180.8,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B11,T08,11796,1.157,4.18,174.3,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B11,T09,11666,0.978,4.04,184.8,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B11,T10,11654,1.008,4.02,172.5,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B11,T11,12570,1.053,4.57,173.7,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B12,T01,10583,0.974,4.4,204.4,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B12,T02,10341,0.919,5.36,188.6,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B12,T03,10675,0.857,4.69,184.8,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B12,T04,10976,0.895,4.91,172.9,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B12,T05,6693,1.044,5.08,190.7,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B12,T06,11109,0.914,4.91,197.5,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B13,T01,11174,1.005,4.2,188.4,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B13,T02,11514,1.122,3.86,179.5,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B13,T03,10064,1.069,3.99,211.9,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B13,T04,9960,0.905,4.11,193.2,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B13,T05,11258,1.16,4.45,202.7,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B13,T06,11405,1.1,3.96,188.2,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B13,T07,11001,1.009,4.38,200.2,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B14,T01,10576,1.075,4.26,182.9,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B14,T02,10112,1.072,3.82,179.5,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B14,T03,9730,1.171,4.15,172.0,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B14,T04,9569,0.97,4.19,182.6,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B14,T05,9881,1.019,4.55,168.0,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B14,T06,9515,1.099,3.61,191.1,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B14,T07,9931,1.082,4.34,200.0,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T01,10003,1.088,3.87,165.5,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T02,9893,1.139,3.89,161.7,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T03,10185,1.184,4.1,163.5,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T04,9669,1.057,4.03,154.0,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T05,10707,1.273,3.81,164.5,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T06,10241,1.148,3.98,155.3,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T07,9442,1.246,4.43,176.6,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B15,T08,10402,1.323,3.53,153.1,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T01,10310,0.989,4.78,206.9,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T02,11174,1.166,5.79,183.7,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T03,6831,1.092,5.3,200.5,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T04,12018,1.038,5.33,194.4,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T05,10676,1.02,5.54,198.0,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T06,10678,1.032,5.32,232.5,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T07,11188,1.056,5.27,193.8,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T08,11004,1.051,5.25,188.6,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T09,10430,1.068,5.19,182.2,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B16,T10,11580,1.175,5.46,196.1,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T01,10384,0.926,4.93,166.0,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T02,6038,0.913,4.51,140.0,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T03,10234,0.843,4.61,163.6,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T04,10649,1.009,4.46,166.2,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T05,10265,1.024,4.72,173.1,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T06,10248,0.849,3.87,149.8,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T07,10229,0.843,4.4,167.8,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T08,10809,0.946,4.59,165.8,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T09,10109,0.987,4.79,171.7,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B17,T10,9932,0.782,4.47,155.6,Analyst_B,HPLC_03,tailing_factor<LSL,FAIL
Hichrom,NH2,Hic-NH2-B17,T11,6433,0.965,4.72,163.6,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T01,11677,0.982,4.46,170.0,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T02,11890,0.924,4.76,164.4,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T03,10982,1.049,5.29,163.2,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T04,11196,1.033,4.9,168.1,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T05,11682,0.894,4.62,183.4,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T06,11053,0.911,4.89,169.6,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T07,11893,0.943,4.7,173.2,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T08,11204,1.085,4.56,176.8,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B18,T09,11519,1.006,4.26,180.0,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B19,T01,11279,0.999,3.99,157.4,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B19,T02,11809,0.989,4.57,152.6,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B19,T03,11517,0.928,4.58,140.7,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B19,T04,12992,1.208,4.9,128.5,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B19,T05,12297,1.041,4.58,154.7,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B19,T06,11835,0.962,4.47,148.6,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B20,T01,11044,0.837,4.07,160.1,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B20,T02,11242,0.786,3.82,133.8,Analyst_C,HPLC_01,tailing_factor<LSL,FAIL
Hichrom,NH2,Hic-NH2-B20,T03,11486,0.826,3.49,164.7,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B20,T04,10470,0.767,3.91,143.4,Analyst_C,HPLC_02,tailing_factor<LSL,FAIL
Hichrom,NH2,Hic-NH2-B20,T05,11086,0.813,4.24,143.8,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B20,T06,10975,0.801,4.29,162.2,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B21,T01,10868,1.201,3.97,177.7,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B21,T02,10810,1.089,3.65,155.3,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B21,T03,10633,1.079,3.94,194.3,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B21,T04,6511,1.14,3.66,177.1,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B21,T05,10762,1.133,3.92,176.3,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B22,T01,10508,1.231,4.4,199.5,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B22,T02,10786,1.245,4.55,177.2,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B22,T03,10297,1.072,4.08,190.7,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B22,T04,11101,0.942,4.17,192.8,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B22,T05,11477,1.107,4.27,179.3,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B22,T06,11061,1.079,4.03,189.3,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B23,T01,11517,1.076,4.31,198.6,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B23,T02,11310,1.013,4.97,200.1,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B23,T03,11596,1.097,4.85,210.9,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B23,T04,11163,1.084,4.24,189.9,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B23,T05,11408,1.242,4.36,210.6,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B23,T06,11487,1.123,4.39,186.9,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B23,T07,11803,1.149,4.65,194.3,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T01,12370,1.152,4.54,190.7,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T02,11934,1.053,4.0,199.6,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T03,7021,1.055,5.08,196.2,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T04,12436,1.25,4.36,219.0,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T05,12149,1.11,4.35,205.8,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T06,11692,1.155,4.55,205.5,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T07,12274,1.108,4.2,209.9,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T08,12046,1.111,4.7,218.1,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T09,11486,1.108,4.1,220.3,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T10,11554,1.133,4.5,214.0,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B24,T11,11892,1.145,4.37,209.5,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T01,10507,1.209,3.86,168.9,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T02,11679,1.142,4.01,180.5,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T03,10895,1.165,3.71,193.1,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T04,11531,1.169,3.54,187.3,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T05,11873,1.141,3.77,170.4,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T06,10242,1.213,3.82,184.4,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T07,11150,1.12,3.69,179.0,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T08,10478,1.185,2.81,185.9,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T09,11168,1.2,3.85,175.2,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T10,11214,1.241,4.15,177.3,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B25,T11,6487,1.312,3.81,198.8,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B26,T01,10741,1.231,4.49,175.6,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B26,T02,11156,1.218,4.32,139.9,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B26,T03,11206,1.049,4.28,166.0,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B26,T04,10963,1.299,4.79,161.9,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B26,T05,11644,1.254,4.19,149.9,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B26,T06,10995,1.138,4.18,161.9,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T01,10678,1.252,3.91,190.3,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T02,9717,1.104,4.24,185.6,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T03,10417,1.094,3.79,200.9,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T04,10094,1.141,4.37,182.5,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T05,10551,1.062,4.37,197.7,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T06,5999,1.171,3.93,191.7,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T07,9419,1.039,4.1,193.6,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T08,10021,1.118,4.67,199.9,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B27,T09,11057,1.063,4.95,207.8,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B28,T01,9605,1.005,4.8,238.3,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B28,T02,10919,0.983,4.42,208.5,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B28,T03,10818,0.845,4.31,188.9,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B28,T04,10706,0.904,5.27,210.8,Analyst_B,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B28,T05,10664,0.973,5.12,207.4,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B28,T06,10097,0.925,4.54,209.3,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B28,T07,10409,1.013,4.66,214.4,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B29,T01,10404,1.334,4.0,191.8,Analyst_C,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B29,T02,10804,1.499,3.92,210.4,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B29,T03,10647,1.249,4.14,193.3,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B29,T04,10943,1.496,3.93,199.0,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B29,T05,10532,1.481,3.8,201.9,Analyst_A,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B29,T06,11374,1.225,3.34,188.3,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T01,9409,0.888,4.3,181.7,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T02,9935,0.9,4.38,168.3,Analyst_C,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T03,9008,0.977,4.4,177.3,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T04,9474,0.845,4.66,175.0,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T05,9231,0.841,3.95,186.6,Analyst_B,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T06,5790,0.991,4.58,184.0,Analyst_C,HPLC_02,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T07,9209,0.933,4.63,203.9,Analyst_B,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T08,10092,0.991,4.48,173.2,Analyst_A,HPLC_03,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T09,9643,0.842,4.32,184.9,Analyst_A,HPLC_01,PASS,PASS
Hichrom,NH2,Hic-NH2-B30,T10,9846,0.898,4.05,194.0,Analyst_B,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B01,T01,11548,1.246,3.43,219.6,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B01,T02,11428,1.056,3.79,218.3,Analyst_C,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B01,T03,11948,1.156,3.69,215.6,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B01,T04,11607,1.073,3.73,212.1,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B01,T05,11506,1.214,3.39,229.0,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B01,T06,11060,1.149,3.37,212.9,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B01,T07,11271,1.126,4.02,197.9,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B02,T01,10139,1.192,4.64,179.9,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B02,T02,9210,0.946,4.74,191.2,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B02,T03,9549,0.903,4.33,188.7,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B02,T04,9763,0.857,5.32,198.0,Analyst_C,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B02,T05,5707,0.875,5.1,174.5,Analyst_A,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B02,T06,8455,1.145,4.51,205.2,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B02,T07,9264,1.088,5.05,167.0,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B02,T08,9879,0.948,4.75,177.8,Analyst_A,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B03,T01,10745,1.186,3.79,182.8,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B03,T02,9690,1.164,3.38,173.9,Analyst_C,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B03,T03,10130,1.15,3.51,175.4,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B03,T04,10908,1.274,4.01,155.1,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B03,T05,10695,1.084,3.29,177.7,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B03,T06,10781,1.19,3.59,176.0,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B03,T07,10373,1.322,3.56,165.2,Analyst_B,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B03,T08,10662,1.212,2.92,181.7,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B03,T09,10509,1.207,3.58,169.6,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B04,T01,11728,0.984,4.82,200.5,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B04,T02,12223,1.019,4.33,198.7,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B04,T03,10801,1.042,4.86,198.4,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B04,T04,11163,1.085,4.56,231.5,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B04,T05,11149,1.026,4.52,200.2,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B04,T06,10960,1.039,4.59,181.6,Analyst_A,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B05,T01,11379,1.032,5.03,176.8,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B05,T02,11565,1.103,5.24,164.6,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B05,T03,12125,1.075,4.85,170.3,Analyst_A,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B05,T04,12032,1.108,5.5,156.5,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B05,T05,12416,1.189,4.5,161.7,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B05,T06,7373,1.062,4.9,182.0,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B05,T07,12547,1.202,4.68,187.9,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B05,T08,12051,1.093,5.07,177.6,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B05,T09,12438,1.036,4.43,178.4,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B06,T01,11366,1.129,3.49,179.2,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B06,T02,10911,0.94,3.48,183.7,Analyst_B,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B06,T03,10818,1.034,3.68,177.1,Analyst_A,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B06,T04,11703,1.118,3.81,171.1,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B06,T05,10814,1.014,3.71,163.8,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B07,T01,11062,1.044,4.66,171.3,Analyst_A,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B07,T02,10389,0.956,4.81,185.2,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B07,T03,10955,1.02,5.1,179.2,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B07,T04,11280,1.034,5.47,176.4,Analyst_B,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B07,T05,6761,0.922,4.85,187.7,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B07,T06,10609,0.922,5.05,176.7,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B07,T07,10853,0.995,4.98,169.5,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B07,T08,11261,1.14,5.13,191.1,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B07,T09,11452,0.971,4.99,183.4,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B07,T10,6822,1.027,4.9,210.6,Analyst_C,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B08,T01,11604,1.024,4.58,208.3,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B08,T02,11570,1.189,4.61,182.2,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B08,T03,11417,1.231,4.82,197.1,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B08,T04,11075,1.193,4.44,186.1,Analyst_B,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B08,T05,12404,1.161,3.87,203.5,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B08,T06,11326,1.064,4.52,187.9,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B09,T01,12857,0.777,4.65,177.3,Analyst_A,HPLC_02,tailing_factor<LSL,FAIL
Hichrom,CN,Hic-CN-B09,T02,12040,0.86,3.79,158.1,Analyst_C,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B09,T03,12522,0.858,4.91,171.4,Analyst_A,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B09,T04,12005,0.913,4.83,182.7,Analyst_C,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B09,T05,12621,0.848,4.63,152.2,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B09,T06,12424,0.903,4.41,177.1,Analyst_A,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B09,T07,7439,0.759,4.79,161.8,Analyst_B,HPLC_03,tailing_factor<LSL,FAIL
Hichrom,CN,Hic-CN-B09,T08,12245,0.914,4.59,161.7,Analyst_A,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B10,T01,10379,1.175,3.85,170.1,Analyst_C,HPLC_02,PASS,PASS
Hichrom,CN,Hic-CN-B10,T02,10398,1.286,3.57,173.4,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B10,T03,11032,1.18,4.48,181.1,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B10,T04,10951,1.18,4.25,183.9,Analyst_B,HPLC_03,PASS,PASS
Hichrom,CN,Hic-CN-B10,T05,10494,1.12,3.94,202.1,Analyst_B,HPLC_01,PASS,PASS
Hichrom,CN,Hic-CN-B11,T01,10495,0.954,4.6,211.1,Analyst_B,HPLC_03,PASS,PASS
